Tsunami,Latitude,Longitude,Depth,Deaths,Missing,Injuries,Damage,Houses Destroyed,Houses Damaged
0.2857142857142857,17.700428571428574,45.18217142857143,36.17142857142857,1565.142857142857,0.0,821.3428571428572,10357821.826285712,5482.628571428571,1538.4571428571428
0.4444444444444444,16.114555555555558,8.094333333333331,38.27777777777778,2643.5833333333335,0.0,2581.5,10906396.33888889,7547.277777777777,2281.3888888888887
0.5238095238095238,11.331404761904762,38.666809523809526,37.023809523809526,2288.6428571428573,0.0,580.0,8167346.476785714,3078.7380952380954,183.95238095238096
0.5151515151515151,12.919363636363636,57.29869696969697,35.42424242424242,344.42424242424244,1.7575757575757576,409.54545454545456,5863651.00909091,589.1212121212121,49.54545454545455
0.5185185185185185,24.589222222222226,46.7127037037037,46.44444444444444,1021.5555555555555,0.0,1027.037037037037,6648191.761111111,1752.5555555555557,365.44444444444446
0.35135135135135137,22.6987027027027,36.98502702702702,40.729729729729726,5782.2972972972975,0.0,4395.972972972973,8189395.506594596,12436.72972972973,26.10810810810811
0.4444444444444444,22.89361111111111,56.103888888888896,35.388888888888886,2319.1666666666665,0.0,422.6111111111111,10944451.977777777,1846.0555555555557,460.1666666666667
0.423728813559322,21.548915254237286,50.70679661016949,45.440677966101696,6659.254237288135,106.9322033898305,15433.440677966102,7712021.994067797,1487.3559322033898,2743.7118644067796
0.4358974358974359,16.186435897435896,43.90171794871794,87.76923076923077,4199.74358974359,0.0,5667.820512820513,7667388.554487179,2203.641025641026,1882.025641025641
0.5789473684210527,15.217315789473686,24.81339473684211,43.81578947368421,6986.289473684211,1.368421052631579,6810.4473684210525,13763836.342105264,15402.236842105263,16023.0
0.5675675675675675,17.921837837837835,30.844108108108106,56.729729729729726,1748.4054054054054,38.513513513513516,1258.837837837838,8270657.481081082,8725.054054054053,8080.405405405405
0.5714285714285714,15.224514285714287,19.492,56.48571428571429,4863.428571428572,0.0,12645.942857142858,6845343.414285715,154415.77142857143,153151.34285714285
0.7142857142857143,11.452214285714287,21.898071428571438,81.42857142857143,4380.785714285715,0.0,1601.642857142857,17142975.761428572,6160.285714285715,1696.0
0.6428571428571429,14.03057142857143,66.35807142857144,51.07142857142857,1402.2857142857142,0.0,4266.5,10036003.214285715,651.2142857142857,207.42857142857142
0.8571428571428571,20.45921428571429,-1.7479285714285737,36.92857142857143,851.3571428571429,0.0,712.0,7964300.0,342.07142857142856,186.0
0.9375,12.7625625,65.8434375,40.0,15746.8125,3.1875,152.875,11625096.88125,1462.8125,637.5625
1.0,18.347,20.2718,33.6,435.4,33.6,1542.6,11000000.0,5679.8,0.0
1.0,2.9175000000000004,24.9495,34.5,10250.0,0.0,0.0,10750000.0,0.0,0.0
0.8,15.0584,-20.3664,31.2,1706.0,0.0,0.0,3100004.0,200.0,10.0
1.0,9.578999999999999,76.59833333333334,34.666666666666664,500.0,0.0,0.0,8500000.0,666.6666666666666,0.0
0.5,-26.661,-72.049,31.5,1201.0,0.0,8500.0,14015000.0,0.0,250002.0
1.0,52.755,160.05700000000004,22.0,50.0,0.0,0.0,0.0,0.0,0.0
1.0,61.017,-147.648,33.0,65.0,0.0,0.0,27500284.0,1000.0,0.0
1.0,-38.143,-73.407,33.0,7000.0,0.0,8000.0,27501000.0,63622.0,0.0
