,Date,Mag,Price_Day_0,Price_Day_7,Price_Day_14,Price_Day_30,Appr_Day_7,Appr_Day_14,Appr_Day_30
395,1984-03-19,7.0,393.6,387.4,387.2,380.525,-1.5752032520325319,-1.6260162601626102,-3.3219004065040765
396,1984-03-24,7.2,387.4,387.2,382.4,383.8,-0.051626226122867484,-1.2906556530717606,-0.9292720702116588
397,1984-04-06,6.8,380.25,379.25,384.35,374.1,-0.26298487836949375,1.0782380013149304,-1.6173570019723806
398,1984-04-24,6.9,383.25,376.5,371.5,375.65,-1.761252446183953,-3.065883887801696,-1.9830397912589752
399,1984-05-17,6.9,376.5,375.65,384.25,367.9,-0.22576361221780153,2.058432934926959,-2.2841965471447603
400,1984-05-17,6.9,376.5,375.65,384.25,367.9,-0.22576361221780153,2.058432934926959,-2.2841965471447603
401,1984-05-26,6.7,384.9,391.0,382.5,369.25,1.584827227851396,-0.6235385814497213,-4.065991166536757
402,1984-05-30,7.1,386.4,391.65,374.0,373.05,1.358695652173913,-3.2091097308488554,-3.4549689440993703
403,1984-06-24,6.9,369.25,370.0,338.5,338.5,0.2031144211238998,-8.327691266079892,-8.327691266079892
404,1984-07-09,6.7,338.5,350.1,335.0,344.5,3.4268833087149253,-1.03397341211226,1.7725258493353029
405,1984-08-06,7.4,349.25,343.5,349.3,338.25,-1.64638511095204,0.01431639226915143,-3.1496062992125986
406,1984-08-06,6.9,349.25,343.5,349.3,338.25,-1.64638511095204,0.01431639226915143,-3.1496062992125986
407,1984-09-10,6.7,338.45,335.25,347.75,337.75,-0.9454867779583361,2.7478209484414275,-0.2068252326783834
408,1984-09-18,6.8,336.75,345.0,345.25,339.5,2.4498886414253898,2.5241276911655532,0.8166295471417966
409,1984-10-15,7.2,338.65,338.4,336.25,345.8,-0.07382253063635022,-0.7086962941089554,2.1113243761996263
410,1984-11-01,7.1,333.8,347.1,343.75,329.5,3.98442180946675,2.9808268424206075,-1.288196524865192
411,1984-11-15,7.1,343.75,341.95,330.6,315.0,-0.5236363636363669,-3.825454545454539,-8.363636363636363
412,1984-11-17,7.1,343.4,336.9,329.5,315.0,-1.8928363424577752,-4.047757716948159,-8.270238788584734
413,1984-11-17,6.7,343.4,336.9,329.5,315.0,-1.8928363424577752,-4.047757716948159,-8.270238788584734
414,1984-11-20,7.5,342.65,332.9,332.0,307.5,-2.845469137603969,-3.1081278272289445,-10.258281044797894
415,1984-11-23,6.8,341.5,329.0,327.0,310.64,-3.6603221083455346,-4.24597364568082,-9.036603221083459
416,1984-12-28,6.7,309.2,303.15,304.25,297.75,-1.9566623544631343,-1.600905562742558,-3.7031047865459215
417,1984-12-30,6.8,308.3,298.25,299.0,303.25,-3.2598118715536852,-3.0165423289004254,-1.638014920531953
418,1985-01-21,6.9,307.25,297.75,301.25,302.9,-3.091944670463792,-1.9528071602929211,-1.4157851912123751
419,1985-03-02,6.7,288.65,291.0,298.85,321.1,0.8141347652866873,3.5336913216698584,11.24198856746927
420,1985-03-03,8.0,288.65,291.0,298.85,318.75,0.8141347652866873,3.5336913216698584,10.427853802182582
421,1985-03-04,7.4,288.65,291.0,298.85,321.25,0.8141347652866873,3.5336913216698584,11.293954616317349
422,1985-03-17,6.7,298.85,314.6,321.1,330.5,5.270202442697005,7.445206625397356,10.590597289610164
423,1985-03-19,6.7,316.75,323.75,318.75,329.75,2.2099447513812156,0.6314127861089187,4.1041831097079715
424,1985-04-09,7.2,323.1,330.5,326.65,315.1,2.2903125967192746,1.0987310430207224,-2.4760136180748993
425,1985-04-13,7.0,334.25,327.75,322.5,321.0,-1.944652206432311,-3.5153328347045623,-3.9640987284966345
426,1985-04-23,7.0,326.65,321.35,313.5,315.4,-1.6225317618245692,-4.025715597734572,-3.444053268023879
427,1985-05-10,7.2,314.5,322.5,314.7,312.0,2.5437201907790143,0.06359300476947174,-0.794912559618442
428,1985-06-03,6.7,318.1,312.0,318.9,310.35,-1.917635963533487,0.25149324111913063,-2.4363407733417164
429,1985-07-03,7.3,310.35,314.85,325.6,320.5,1.4499758337361044,4.913806992105687,3.2705010472047613
430,1985-07-22,6.8,317.25,326.5,323.75,335.9,2.9156816390858946,2.048857368006304,5.87864460204885
431,1985-07-29,7.4,326.5,323.75,326.65,340.9,-0.8422664624808576,0.04594180704440345,4.410413476263392
